 ##COLUMNS(11): PHTIME,ITIME,TAUPHS,ITER,
 RESMC,RESMX,RESMY,RESMZ,RESMTEM,RESMEPS,RESMTKE
   0.100000E+00       1   0.100000E+00      50  -0.260233E+01  -0.170669E+01  -0.233604E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.200000E+00       2   0.100000E+00      50  -0.248956E+01  -0.198911E+01  -0.244399E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.300000E+00       3   0.100000E+00      50  -0.295881E+01  -0.273951E+01  -0.302140E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.400000E+00       4   0.100000E+00      50  -0.375375E+01  -0.350790E+01  -0.403977E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.500000E+00       5   0.100000E+00      50  -0.382733E+01  -0.391862E+01  -0.403243E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.600000E+00       6   0.100000E+00      50  -0.481619E+01  -0.413658E+01  -0.463188E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.700000E+00       7   0.100000E+00      50  -0.488331E+01  -0.433003E+01  -0.479347E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.800000E+00       8   0.100000E+00      50  -0.485800E+01  -0.457259E+01  -0.500312E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.900000E+00       9   0.100000E+00      50  -0.484410E+01  -0.463346E+01  -0.489291E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.100000E+01      10   0.100000E+00      50  -0.499400E+01  -0.462625E+01  -0.499293E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.110000E+01      11   0.100000E+00      50  -0.495389E+01  -0.469414E+01  -0.499906E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.120000E+01      12   0.100000E+00      50  -0.494130E+01  -0.449817E+01  -0.495560E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.130000E+01      13   0.100000E+00      50  -0.502695E+01  -0.473977E+01  -0.489432E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.140000E+01      14   0.100000E+00      50  -0.450082E+01  -0.471429E+01  -0.485834E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.150000E+01      15   0.100000E+00      50  -0.448279E+01  -0.470451E+01  -0.484194E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.160000E+01      16   0.100000E+00      50  -0.497018E+01  -0.472644E+01  -0.497777E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.170000E+01      17   0.100000E+00      50  -0.504460E+01  -0.467120E+01  -0.501006E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.180000E+01      18   0.100000E+00      50  -0.499401E+01  -0.473500E+01  -0.500916E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.190000E+01      19   0.100000E+00      50  -0.494755E+01  -0.470910E+01  -0.498375E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.200000E+01      20   0.100000E+00      50  -0.506264E+01  -0.464105E+01  -0.499743E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.210000E+01      21   0.100000E+00      50  -0.510515E+01  -0.474996E+01  -0.510515E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.220000E+01      22   0.100000E+00      50  -0.504210E+01  -0.477053E+01  -0.504505E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.230000E+01      23   0.100000E+00      50  -0.512364E+01  -0.474254E+01  -0.501927E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.240000E+01      24   0.100000E+00      50  -0.510828E+01  -0.479006E+01  -0.510515E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.250000E+01      25   0.100000E+00      50  -0.510971E+01  -0.475299E+01  -0.503478E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.260000E+01      26   0.100000E+00      50  -0.507883E+01  -0.481733E+01  -0.512364E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.270000E+01      27   0.100000E+00      50  -0.510516E+01  -0.475138E+01  -0.504703E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.280000E+01      28   0.100000E+00      50  -0.515796E+01  -0.473998E+01  -0.501647E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.290000E+01      29   0.100000E+00      50  -0.513319E+01  -0.477146E+01  -0.504801E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.300000E+01      30   0.100000E+00      50  -0.511430E+01  -0.476543E+01  -0.508311E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.310000E+01       1   0.100000E+00      50  -0.508743E+01  -0.486538E+01  -0.503244E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.320000E+01       2   0.100000E+00      50  -0.513876E+01  -0.484688E+01  -0.507144E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.330000E+01       3   0.100000E+00      50  -0.510828E+01  -0.484087E+01  -0.511200E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.340000E+01       4   0.100000E+00      50  -0.515294E+01  -0.490344E+01  -0.513594E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.350000E+01       5   0.100000E+00      50  -0.522129E+01  -0.471451E+01  -0.507246E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.360000E+01       6   0.100000E+00      50  -0.511611E+01  -0.479928E+01  -0.509926E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.370000E+01       7   0.100000E+00      50  -0.525952E+01  -0.485410E+01  -0.509650E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.380000E+01       8   0.100000E+00      50  -0.521130E+01  -0.491279E+01  -0.507039E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.390000E+01       9   0.100000E+00      50  -0.505401E+01  -0.491143E+01  -0.503591E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.400000E+01      10   0.100000E+00      50  -0.514049E+01  -0.484316E+01  -0.509068E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.410000E+01      11   0.100000E+00      50  -0.505306E+01  -0.488980E+01  -0.515327E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.420000E+01      12   0.100000E+00      50  -0.517352E+01  -0.483851E+01  -0.507617E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.430000E+01      13   0.100000E+00      50  -0.518980E+01  -0.481791E+01  -0.516235E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.440000E+01      14   0.100000E+00      50  -0.525476E+01  -0.474279E+01  -0.517807E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.450000E+01      15   0.100000E+00      50  -0.524568E+01  -0.480694E+01  -0.508748E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.460000E+01      16   0.100000E+00      50  -0.518266E+01  -0.489946E+01  -0.504703E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.470000E+01      17   0.100000E+00      50  -0.524090E+01  -0.489989E+01  -0.519673E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.480000E+01      18   0.100000E+00      50  -0.513875E+01  -0.493182E+01  -0.520006E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.490000E+01      19   0.100000E+00      50  -0.521094E+01  -0.482733E+01  -0.506008E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.500000E+01      20   0.100000E+00      50  -0.521093E+01  -0.479077E+01  -0.508391E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.510000E+01      21   0.100000E+00      50  -0.524090E+01  -0.491212E+01  -0.519812E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.520000E+01      22   0.100000E+00      50  -0.515658E+01  -0.488105E+01  -0.519200E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.530000E+01      23   0.100000E+00      50  -0.526929E+01  -0.475439E+01  -0.511918E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.540000E+01      24   0.100000E+00      50  -0.514294E+01  -0.486513E+01  -0.506765E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.550000E+01      25   0.100000E+00      50  -0.515801E+01  -0.483946E+01  -0.511430E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.560000E+01      26   0.100000E+00      50  -0.511430E+01  -0.478315E+01  -0.500197E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.570000E+01      27   0.100000E+00      50  -0.520662E+01  -0.489292E+01  -0.516387E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.580000E+01      28   0.100000E+00      50  -0.516315E+01  -0.487658E+01  -0.519211E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.590000E+01      29   0.100000E+00      50  -0.517352E+01  -0.487524E+01  -0.512720E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.600000E+01      30   0.100000E+00      50  -0.521819E+01  -0.484640E+01  -0.510970E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.610000E+01       1   0.100000E+00      50  -0.516574E+01  -0.485584E+01  -0.518407E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.620000E+01       2   0.100000E+00      50  -0.518600E+01  -0.486536E+01  -0.514676E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.630000E+01       3   0.100000E+00      50  -0.504604E+01  -0.482765E+01  -0.508621E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.640000E+01       4   0.100000E+00      50  -0.525270E+01  -0.489467E+01  -0.511200E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.650000E+01       5   0.100000E+00      50  -0.513175E+01  -0.482798E+01  -0.522144E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.660000E+01       6   0.100000E+00      50  -0.517627E+01  -0.483890E+01  -0.510290E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.670000E+01       7   0.100000E+00      50  -0.520628E+01  -0.487917E+01  -0.514791E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.680000E+01       8   0.100000E+00      50  -0.509179E+01  -0.492854E+01  -0.514023E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.690000E+01       9   0.100000E+00      50  -0.527638E+01  -0.486277E+01  -0.507121E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.700000E+01      10   0.100000E+00      50  -0.527883E+01  -0.483434E+01  -0.516999E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.710000E+01      11   0.100000E+00      50  -0.513875E+01  -0.499330E+01  -0.514294E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.720000E+01      12   0.100000E+00      50  -0.512989E+01  -0.501447E+01  -0.518266E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.730000E+01      13   0.100000E+00      50  -0.526859E+01  -0.495851E+01  -0.516846E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.740000E+01      14   0.100000E+00      50  -0.518291E+01  -0.473604E+01  -0.514172E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.750000E+01      15   0.100000E+00      50  -0.511440E+01  -0.483545E+01  -0.527884E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.760000E+01      16   0.100000E+00      50  -0.516315E+01  -0.484430E+01  -0.519256E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.770000E+01      17   0.100000E+00      50  -0.518291E+01  -0.485520E+01  -0.515230E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.779999E+01      18   0.100000E+00      50  -0.519813E+01  -0.494743E+01  -0.524463E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.789999E+01      19   0.100000E+00      50  -0.529904E+01  -0.494014E+01  -0.511895E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.799999E+01      20   0.100000E+00      50  -0.527497E+01  -0.479370E+01  -0.517776E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.809999E+01      21   0.100000E+00      50  -0.520628E+01  -0.483551E+01  -0.505028E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.820000E+01      22   0.100000E+00      50  -0.520628E+01  -0.482439E+01  -0.516122E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.830000E+01      23   0.100000E+00      50  -0.520628E+01  -0.489766E+01  -0.517894E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.840000E+01      24   0.100000E+00      50  -0.502225E+01  -0.490421E+01  -0.516057E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.850000E+01      25   0.100000E+00      50  -0.508599E+01  -0.489993E+01  -0.510464E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   0.860000E+01      26   0.100000E+00      50  -0.521093E+01  -0.488163E+01  -0.521550E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
